product_name,description_link
Mobile Application Integration Framework (MAIF),https://help.sap.com/docs/MAIF
"Mobile Application Integration Framework (MAIF), Private Cloud",https://help.sap.com/docs/MAIF_PRIVATE
SAP Mobile Cards,https://help.sap.com/docs/MOBILECARDS
SAP Mobile Defense & Security,https://help.sap.com/docs/SAP_MOBILE_DEFENSE_AND_SECURITY
SAP Mobile Documents,https://help.sap.com/docs/SAP_Mobile_Documents
SAP Mobile Platform - Mobiliser,https://help.sap.com/docs/SMP_MOBILISER
SAP Mobile Platform 10.0,https://help.sap.com/docs/SAP_MOBILE_PLATFORM
SAP Mobile Platform SDK,https://help.sap.com/docs/SAP_MOBILE_PLATFORM_SDK
SAP Mobile Platform SDK 3.1,https://help.sap.com/docs/SAP_MOBILE_PLATFORM_SDK_31
SAP Mobile Platform SDK 3.2,https://help.sap.com/docs/SAP_MOBILE_PLATFORM_SDK_32
SAP Mobile Platform Server 3.1,https://help.sap.com/docs/SAP_MOBILE_PLATFORM_SERVER_31
Sybase Brand Mobiliser,https://help.sap.com/docs/SYBASE_BRAND_MOBILISER
Sybase Mobiliser Platform,https://help.sap.com/docs/SYBASE_MOBILISER_PLATFORM
Sybase Unwired Platform,https://help.sap.com/docs/SYBASE_UNWIRED_PLATFORM
SAP Mobile Platform Server 3.2,https://help.sap.com/docs/SAP_MOBILE_PLATFORM_SERVER_32
Mobile Services App Development Tools in SAP Web IDE,https://help.sap.com/docs/MS_APPDEV_ON_WEBIDE
SAP Mobile Start,https://help.sap.com/docs/SAP_MOBILE_START
SAP Connector to eBAgent,https://help.sap.com/docs/SAP_CONNECTOR_TO_EBAGENT
SAP Connector to eBAgent,https://help.sap.com/docs/SAP_CONNECTOR_TO_EBAGENT
SAP Multi-Bank Connectivity,https://help.sap.com/docs/SAP_MULTI_BANK_CONNECTIVITY
SAP Multichannel Foundation for Utilities and Public Sector,https://help.sap.com/docs/SAP_MULTICHANNEL_FOUNDATION_FOR_UTILITIES_AND_PUBLIC_SECTOR
SAP Multiresource Scheduling,https://help.sap.com/docs/SAP_MULTIRESOURCE_SCHEDULING
"SAP Multiresource Scheduling, Option for SAP S/4HANA",https://help.sap.com/docs/SAP_MULTIRESOURCE_SCHEDULING_FOR_S4_HANA
NAT_REG_TEST,https://help.sap.com/docs/NAT_REG_TEST
ABAP Platform and SAP NetWeaver,https://help.sap.com/docs/SAP_NETWEAVER
BI Content,https://help.sap.com/docs/BI_CONTENT
BI Content 7.07,https://help.sap.com/docs/BI_CONTENT_707
BI Content 7.47,https://help.sap.com/docs/BI_CONTENT_747
BI Content 7.57,https://help.sap.com/docs/BI_CONTENT_757
SAP Business Connector,https://help.sap.com/docs/SAP_BUSINESS_CONNECTOR
"SAP Business Warehouse, powered by SAP HANA",https://help.sap.com/docs/SAP_BUSINESS_WAREHOUSE
SAP Composition Environment,https://help.sap.com/docs/SAP_COMPOSITION_ENVIRONMENT
SAP Composition Environment,https://help.sap.com/docs/SAP_NETWEAVER_COMPOSITION_ENVIRONMENT
"SAP Enterprise Portal, enterprise workspaces","https://help.sap.com/docs/SAP_ENTERPRISE_PORTAL,_ENTERPRISE_WORKSPACES"
SAP Gateway,https://help.sap.com/docs/SAP_GATEWAY
SAP Gateway for Microsoft,https://help.sap.com/docs/SAP_GATEWAY_FOR_MICROSOFT
SAP Identity Management,https://help.sap.com/docs/SAP_IDENTITY_MANAGEMENT
Javadocs Index,https://help.sap.com/docs/JAVADOCS
Logging of RFC and Web Services,https://help.sap.com/docs/LOGGING_RFC_WEB_SERVICES
Logging of SAP Gateway,https://help.sap.com/docs/LOGGING_SAP_GATEWAY
Logging of SAP NetWeaver BW Access,https://help.sap.com/docs/LOGGING_SAP_NETWEAVER_BW_ACCESS
Logging of Web Dynpro for ABAP,https://help.sap.com/docs/LOGGING_WEB_DYNPRO_ABAP
Logging of WebClient UI,https://help.sap.com/docs/LOGGING_WEB_CLIENT_UI
SAP NetWeaver 7.0,https://help.sap.com/docs/SAP_NETWEAVER_700
SAP NetWeaver 7.0 EHP1,https://help.sap.com/docs/SAP_NETWEAVER_701
SAP NetWeaver 7.0 EHP2,https://help.sap.com/docs/SAP_NETWEAVER_702
SAP NetWeaver 7.0 EHP3,https://help.sap.com/docs/SAP_NETWEAVER_703
SAP NetWeaver 7.3,https://help.sap.com/docs/SAP_NETWEAVER_730
SAP NetWeaver 7.3 EHP1,https://help.sap.com/docs/SAP_NETWEAVER_731
SAP NetWeaver 7.4,https://help.sap.com/docs/SAP_NETWEAVER_740
SAP NetWeaver 7.5,https://help.sap.com/docs/SAP_NETWEAVER_750
SAP NetWeaver AS for ABAP 7.51 innovation package,https://help.sap.com/docs/SAP_NETWEAVER_AS_ABAP_751_IP
SAP NetWeaver Adaptive Computing Controller,https://help.sap.com/docs/SAP_NETWEAVER_ADAPTIVE_COMPUTING_CONTROLLER
SAP NetWeaver Application Server for ABAP 7.52,https://help.sap.com/docs/SAP_NETWEAVER_AS_ABAP_752
SAP NetWeaver BWA,https://help.sap.com/docs/SAP_NetWeaver_BWA
SAP NetWeaver Enterprise Search,https://help.sap.com/docs/SAP_NETWEAVER_ENTERPRISE_SEARCH
SAP NetWeaver Master Data Management 7.1,https://help.sap.com/docs/SAP_NETWEAVER_MASTER_DATA_MANAGEMENT
"SAP NetWeaver Master Data Management, Global Data Synchronization Option",https://help.sap.com/docs/SAP_NETWEAVER_MASTER_DATA_MANAGEMENT_GLOBAL_DATA_SYNCHRONIZATION_OPTION
SAP NetWeaver Mobile,https://help.sap.com/docs/SAP_NETWEAVER_MOBILE
"SAP NetWeaver Process Integration, secure connectivity add-on","https://help.sap.com/docs/SAP_NETWEAVER_PROCESS_INTEGRATION,_SECURE_CONNECTIVITY_ADD-ON"
SAP NetWeaver Security,https://help.sap.com/docs/SAP_NETWEAVER_SECURITY
SAP NetWeaver TREX,https://help.sap.com/docs/SAP_NetWeaver_TREX
Process Integration,https://help.sap.com/docs/SAP_NETWEAVER_PI
SAP Process Integration,https://help.sap.com/docs/SAP_NETWEAVER_PROCESS_INTEGRATION
"SAP Process Integration, business-to-business add-on","https://help.sap.com/docs/SAP_PROCESS_INTEGRATION,_BUSINESS-TO-BUSINESS_ADD-ON"
"SAP Process Integration, connectivity add-on","https://help.sap.com/docs/SAP_PROCESS_INTEGRATION,_CONNECTIVITY_ADD-ON"
"SAP Process Integration, secure connectivity add-on","https://help.sap.com/docs/SAP_PROCESS_INTEGRATION,_SECURE_CONNECTIVITY_ADD-ON"
UI Logging,https://help.sap.com/docs/UI_LOGGING
UI Technologies Overview,https://help.sap.com/docs/SAP_NETWEAVER_UI_TECH
UI Theme Designer,https://help.sap.com/docs/UI_THEME_DESIGNER
User Interface Add-On 1.0 for SAP NetWeaver,https://help.sap.com/docs/UI_ADD-ON_FOR_SAP_NETWEAVER_10
User Interface Add-On 2.0 for SAP NetWeaver,https://help.sap.com/docs/UI_ADD-ON_FOR_SAP_NETWEAVER_20
"SAP NetWeaver AS ABAP 7.4 for Suite, version for SAP HANA",https://help.sap.com/docs/SAP_NETWEAVER_AS_ABAP_FOR_SOH_740
"SAP NetWeaver Portal, Enterprise Workspaces",https://help.sap.com/docs/SAP_NETWEAVER_PORTAL_ENTERPRISE_WORKSPACES
SAP Notes Management,https://help.sap.com/docs/SAP_NOTES_MANAGEMENT
Notification Integration Service for Social Media Apps,https://help.sap.com/docs/SAC_NOTIF_INTEG
OAGIS 9.2 Implementation Guides,https://help.sap.com/docs/OAGIS_9.2
SAP Offline Mobile Store by GK,https://help.sap.com/docs/SAP_OFFLINE_MOBILE_STORE_BY_GK
"SAP Omnichannel Point-of-Sale by GK, cloud edition",https://help.sap.com/docs/SAP_OMNICHANNEL_POINT-OF-SALE_BY_GK_CLOUD
"SAP Omnichannel Point-of-Sale by GK, cloud edition",https://help.sap.com/docs/SAP_OMNICHANNEL_POINT-OF-SALE_BY_GK_CLOUD
SAP Omnichannel Promotion Pricing,https://help.sap.com/docs/OPP
SAP Omnichannel Promotion Pricing,https://help.sap.com/docs/OPP
SAP Omnichannel Sales Transfer and Audit,https://help.sap.com/docs/SAP_OMNICHANNEL_SALES_TRANSFER_AND_AUDIT
Online Application Submission Management,https://help.sap.com/docs/ONLINE_APPLICATION_SUBMISSION_MANAGEMENT
SAP Open Server,https://help.sap.com/docs/SAP_OPEN_SERVER
SAP Operational Process Intelligence,https://help.sap.com/docs/SAP_OPERATIONAL_PROCESS_INTELLIGENCE
SAP Order Management Foundation,https://help.sap.com/docs/SAP_Order_Management_Foundation
SAP Order Management for Sourcing and Availability,https://help.sap.com/docs/SAP_Order_Management_for_Sourcing_and_Availability
SAP Order and Delivery Scheduling,https://help.sap.com/docs/ORDER_DELIVERY_SCHEDULE_OD
Overtake and Undertake Quantities Billing for German Energy Utilities,https://help.sap.com/docs/OVERTAKE_AND_UNDERTAKE_QUANTITIES_BILLING_FOR_GERMAN_ENERGY_UTILITIES
PDF Archive for What's New in SAP Procurement and SAP Business Network,https://help.sap.com/docs/ARIBA_ARCHIVE
PIDX 1.61 Implementation Guides,https://help.sap.com/docs/PIDX_1.61
SAP PLM Recipe Management,https://help.sap.com/docs/SAP_PLM_RECIPE_MANAGEMENT
PLM system integration for SAP ERP,https://help.sap.com/docs/PLM_system_integration_for_SAP_ERP
PLM system integration for SAP S/4HANA,https://help.sap.com/docs/PLM_system_integration_for_SAP_S_4HANA
"PLM system integration, add-on for 3DEXPERIENCE",https://help.sap.com/docs/PLM_SYSTEM_INTEGRATION_ADDON_FOR_3DEXPERIENCE
"PLM system integration, add-on for Autodesk Vault",https://help.sap.com/docs/PLM_SYSTEM_INTEGRATION_ADDON_FOR_AUTODESK_VAULT
"PLM system integration, add-on for Windchill",https://help.sap.com/docs/PLM_SYSTEM_INTEGRATION_ADDON_FOR_WINDCHILL
SAP Payment Engine,https://help.sap.com/docs/SAP_PAYMENT_ENGINE
Peppol Implementation Guides,https://help.sap.com/docs/PEPPOL
SAP Cost and Revenue Allocation for Financial Products,https://help.sap.com/docs/SAP_COST_AND_REVENUE_ALLOCATION_FOR_FINANCIAL_PRODUCTS
SAP Performance Management for Financial Services,https://help.sap.com/docs/SAP_PERFORMANCE_MANAGEMENT_FOR_FINANCIAL_SERVICES
Plan to Fulfill Business Process,https://help.sap.com/docs/P2F
Planned Maintenance Forecast,https://help.sap.com/docs/SCMCSPMF
SAP POS Data Management,https://help.sap.com/docs/SAP_POS_DATA_MANAGEMENT
SAP Point-of-Sale,https://help.sap.com/docs/SAP_POINT-OF-SALE
SAP Policy Management,https://help.sap.com/docs/SAP_POLICY_MANAGEMENT
SAP Policy Management Add-On for Auto Insurance,https://help.sap.com/docs/SAP_POLICY_MANAGEMENT_ADD-ON_FOR_AUTO_INSURANCE
SAP Policy Management How To-Guides,https://help.sap.com/docs/SAP_POLICY_MANAGEMENT_HOWTO
Policy Management in SAP S/4HANA,https://help.sap.com/docs/SAP_POLICY_MANAGEMENT_OVERVIEW
"SAP Policy Management, Add-On for Group Insurance","https://help.sap.com/docs/SAP_POLICY_MANAGEMENT,_ADD-ON_FOR_GROUP_INSURANCE"
SAP Portfolio and Project Management,https://help.sap.com/docs/SAP_PORTFOLIO_AND_PROJECT_MANAGEMENT
SAP Portfolio and Project Management for SAP S/4HANA,https://help.sap.com/docs/SAP_PPM_FOR_SAP_S4HANA
PostgreSQL,https://help.sap.com/docs/PostgreSQL
SAP PowerBuilder,https://help.sap.com/docs/SAP_POWERBUILDER
SAP PowerDesigner,https://help.sap.com/docs/SAP_POWERDESIGNER
SAP PowerDesigner,https://help.sap.com/docs/SAP_POWERDESIGNER
SAP Predictive Analytics,https://help.sap.com/docs/SAP_PREDICTIVE_ANALYTICS
SAP Predictive Analytics integrator,https://help.sap.com/docs/unified_model_management_layer
SAP Predictive Replenishment,https://help.sap.com/docs/PRP
Prepayment for Utilities,https://help.sap.com/docs/PREPAYMENT_FOR_UTILITIES
Prepayment for Utilities for SAP S/4HANA,https://help.sap.com/docs/PREPAYMENT_FOR_UTILITIES_FOR_S4HANA
SAP Price Staging Hub by Vistex,https://help.sap.com/docs/SAP_PSH_BY_VISTEX
SAP Pricing and Costing for Utilities,https://help.sap.com/docs/SAP_PRICING_AND_COSTING_FOR_UTILITIES
Print Forms Service,https://help.sap.com/docs/PFS
SAP Private Link Service,https://help.sap.com/docs/PRIVATE_LINK
SAP Process Control,https://help.sap.com/docs/SAP_PROCESS_CONTROL
SAP Process Mining by Celonis,https://help.sap.com/docs/SAP_PROCESS_MINING_BY_CELONIS
SAP Process Mining by Celonis,https://help.sap.com/docs/SAP_PROCESS_MINING_BY_CELONIS
SAP Process Object Builder,https://help.sap.com/docs/SAP_PROCESS_OBJECT_BUILDER
Process Visibility Capability Within the SAP Workflow Management,https://help.sap.com/docs/PROCESS_VISIBILITY
Process and Data-Exchange Framework for Utilities,https://help.sap.com/docs/process_and_data-exchange_framework_for_utilities
SAP Product Lifecycle Costing,https://help.sap.com/docs/SAP_PRODUCT_LIFECYCLE_COSTING
SAP Product Lifecycle Costing Overview,https://help.sap.com/docs/SAP_PRODUCT_LIFECYCLE_OVERVIEW
"SAP Product Lifecycle Costing, Cloud Edition",https://help.sap.com/docs/SAP_PRODUCT_LIFECYCLE_COSTING_CLOUD
"SAP Product Lifecycle Costing, Private Cloud Edition",https://help.sap.com/docs/SAP_PRODUCT_LIFECYCLE_COSTING_PRIVATE_CLOUD
SAP Product Lifecycle Management for Digital Products,https://help.sap.com/docs/Product_Lifecycle_Management_for_Digital_Products
SAP Product Lifecycle Management for Digital Products,https://help.sap.com/docs/Product_Lifecycle_Management_for_Digital_Products
SAP Product Lifecycle Management for Insurance,https://help.sap.com/docs/SAP_PRODUCT_LIFECYCLE_MANAGEMENT_FOR_INSURANCE
SAP Product Model Viewer,https://help.sap.com/docs/SAP_PRODUCT_MODEL_VIEWER
Product Transition Process,https://help.sap.com/docs/SCMCSPTP
SAP Product and Process Governance by BDF,https://help.sap.com/docs/PPG_ECC
SAP Product and Process Governance by BDF on SAP S/4HANA,https://help.sap.com/docs/PPG_S4
SAP Product and REACH Compliance,https://help.sap.com/docs/SAP_REACH_COMPLIANCE
"SAP Product, Quotation and Underwriting Management",https://help.sap.com/docs/Product_Quotation_and_Underwriting_Management
Production Connector for SAP Digital Manufacturing,https://help.sap.com/docs/PRODUCTION_CONNECTOR
SAP Production and Revenue Accounting,https://help.sap.com/docs/SAP_PRODUCTION_AND_REVENUE_ACCOUNTING
SAP Profitability and Performance Management,https://help.sap.com/docs/SAP_PROFITABILITY_PERFORMANCE_MANAGEMENT
SAP Profitability and Performance Management Cloud,https://help.sap.com/docs/SAP_PROFITABILITY_PERFORMANCE_MANAGEMENT_CLOUD
SAP Promotion Management for Retail,https://help.sap.com/docs/SAP_PROMOTION_MANAGEMENT_FOR_RETAIL
SAP Quality Center by Micro Focus,https://help.sap.com/docs/SAP%20Quality%20Center%20by%20Micro%20Focus
SAP Quality Center by Micro Focus,https://help.sap.com/docs/SAP%20Quality%20Center%20by%20Micro%20Focus
SAP Quality Issue Management,https://help.sap.com/docs/SAP_QUALITY_ISSUE_MANAGEMENT
SAP Quality Issue Resolution,https://help.sap.com/docs/SAP_QIR_OD
SAP Quotation and Underwriting for Insurance,https://help.sap.com/docs/Quotation_and_Underwriting_for_Insurance
SAP R/3 Enterprise,https://help.sap.com/docs/SAP_R3_ENTERPRISE
SAP R3,https://help.sap.com/docs/SAP%20R3
RISE with SAP Private Cloud Edition,https://help.sap.com/docs/RISE_WITH_SAP_PRIVATE_CLOUD_EDITION
RabbitMQ on SAP BTP,https://help.sap.com/docs/RabbitMQ
"SAP Real Estate Management, Add-on for Tenant Relationship Management","https://help.sap.com/docs/SAP_REAL_ESTATE_MANAGEMENT,_ADD-ON_FOR_TENANT_RELATIONSHIP_MANAGEMENT"
"SAP Real Estate Management, Add-on for Tenant Relationship Management","https://help.sap.com/docs/SAP_REAL_ESTATE_MANAGEMENT,_ADD-ON_FOR_TENANT_RELATIONSHIP_MANAGEMENT"
SAP Real-Time Offer Management,https://help.sap.com/docs/SAP_REAL-TIME_OFFER_MANAGEMENT
SAP Recommerce,https://help.sap.com/docs/SAP_RECOMMERCE
Recruit-to-Retire Business Process,https://help.sap.com/docs/R2R
Redis on SAP BTP,https://help.sap.com/docs/Redis
"SAP Regulation Management 1.0, AVM Mitigation Control Functional","https://help.sap.com/docs/SAP_REGULATION_MANAGEMENT_1.0,_AVM_MITIGATION_CONTROL_FUNCTIONAL"
"SAP Regulation Management 1.0, AVM Mitigation Control Functional","https://help.sap.com/docs/SAP_REGULATION_MANAGEMENT_1.0,_AVM_MITIGATION_CONTROL_FUNCTIONAL"
Regulatory Change Manager,https://help.sap.com/docs/REGULATORY_CHANGE_MANAGER
Regulatory Reporting by iBS,https://help.sap.com/docs/REGULATORY_REPORTING_BY_IBS
SAP Reinsurance Management,https://help.sap.com/docs/SAP_REINSURANCE_MANAGEMENT
SAP Reinsurance Management Overview,https://help.sap.com/docs/SAP_REINSURANCE_MANAGEMENT_OVERVIEW
SAP Reinsurance Management for SAP S/4HANA,https://help.sap.com/docs/SAP_REINSURANCE_MANAGEMENT_FOR_SAP_S4HANA
SAP S/4HANA Insurance for reinsurance management,https://help.sap.com/docs/SAP_S4HANA_INSURANCE_FOR_REINSURANCE_MANAGEMENT
SAP S/4HANA Insurance for reinsurance management Overview,https://help.sap.com/docs/SAP_S4_HANA_INSURANCE_FOR_REINSURANCE_MANAGEMENT_OVERVIEW
SAP Replication Server,https://help.sap.com/docs/SAP_REPLICATION_SERVER
Repository Based Shipment Channel,https://help.sap.com/docs/RBSC
SAP Resolve,https://help.sap.com/docs/SAP_RESOLVE
SAP Responsible Design and Production,https://help.sap.com/docs/SAP_RESPONSIBLE_DESIGN_AND_PRODUCTION
SAP Retail Execution,https://help.sap.com/docs/SAP_RETAIL_EXECUTION
SAP Retail Execution Mobile App,https://help.sap.com/docs/RETAIL_EXECUTION_MOBILE_APP
SAP Returnable Packaging Management,https://help.sap.com/docs/SAP%20RETURN%20PACK%20MGMT%20OD
SAP Revenue Accounting and Reporting 1.3,https://help.sap.com/docs/SAP_REVENUE_ACCOUNTING_AND_REPORTING
SAP Revenue Growth Management,https://help.sap.com/docs/SAP_REVENUE_GROWTH_MANAGEMENT
SAP Revenue Growth Optimization,https://help.sap.com/docs/SAP_REVENUE_GROWTH_OPTIMIZATION
SAP Risk Management,https://help.sap.com/docs/SAP_RISK_MANAGEMENT
SAP Rounds Manager,https://help.sap.com/docs/SAP_ROUNDS_MANAGER
SAP Rural Sourcing Management,https://help.sap.com/docs/SAP_RURAL_SOURCING_MANAGEMENT
SAP Ariba Procurement Planning,https://help.sap.com/docs/SAP_PROCUREMENT_PLANNING
SAP Ariba Supplier Quotation Management,https://help.sap.com/docs/SCP_QUOTATION
"SAP Commodity Management, Option for Deal Capture for S/4 HANA",https://help.sap.com/docs/SAP_COMMODITY_MANAGEMENT_OPTION_FOR_DEAL_CAPTURE_FOR_SAP_S4_HANA
SAP Extensibility Explorer for SAP S/4HANA Cloud,https://help.sap.com/docs/SAP_EXTENSIBILITY_EXPLORER
Integrating SAP On-Premise Systems with SAP Concur,https://help.sap.com/docs/SAP_INTEGRATION_WITH_CONCUR_SOLUTIONS
Integrating SAP S/4HANA Cloud Systems with SAP Concur,https://help.sap.com/docs/SAP_S4HANA_CLOUD_INTEGRATION_WITH_CONCUR_SOLUTIONS
Integrating SAP S/4HANA Systems with SAP Concur,https://help.sap.com/docs/SAP_S4HANA_INTEGRATION_WITH_CONCUR_SOLUTIONS
Real Estate Development Lifecycle Management for SAP S/4HANA,https://help.sap.com/docs/REAL_ESTATE_DEVELOPMENT_LIFECYCLE_MANAGEMENT_S4HANA
SAP S/4HANA,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE
SAP S/4HANA Banking for Complex Loans,https://help.sap.com/docs/SAP_S4HANA_BANKING_FOR_COMPLEX_LOANS
SAP S/4HANA Banking for payment centralization,https://help.sap.com/docs/SAP_S4HANA_BANKING_FOR_PAYMENT_CENTRALIZATION
SAP S/4HANA Finance,https://help.sap.com/docs/SAP_S4HANA_FINANCE
"SAP S/4HANA Finance, localization extension for the Republic of Belarus by EPAM",https://help.sap.com/docs/SAP_S4HANA_LOC_EXT_BELARUS_BY_EPAM
SAP S/4HANA Mobile Add-On,https://help.sap.com/docs/S4HANA_MOBILE_ADDON
SAP S/4HANA for Accounting Integration,https://help.sap.com/docs/SAP_S4HANA_FOR_ACCOUNTING_INTEGRATION
SAP S/4HANA for Asset Retirement Obligation,https://help.sap.com/docs/SAP_S4HANA_FOR_ASSET_RETIREMENT_OBLIGATION
SAP S/4HANA for Customer Management,https://help.sap.com/docs/SAP_S4HANA_FOR_CUSTOMER_MANAGEMENT
SAP S/4HANA for Financial Products Subledger,https://help.sap.com/docs/S4HANA_FIN_PROD_SUBLEDGER
SAP S/4HANA for Manufacturing Logistics,https://help.sap.com/docs/SAP_S4HANA_MANUFACTURING_LOGISTICS
SAP S/4HANA for Rights and Royalty Management by Vistex,https://help.sap.com/docs/SAP_S4HANA_FOR_RIGHTS_AND_ROYALTY_MANAGEMENT_BY_VISTEX
"SAP S/4HANA for Subscription Billing, Sales and Distribution Option",https://help.sap.com/docs/SAP_S4HANA_for_Subscription_Billing_Sales_and_Distribution_Option
SAP S/4HANA for card management,https://help.sap.com/docs/SAP_S4HANA_FOR_CARD_MANAGEMENT
"SAP S/4HANA for waste and recycling, environmental services add-on by PROLOGA",https://help.sap.com/docs/SAP_S4H_FOR_WASTE_AND_RECYCLING_BY_PROLOGA
"SAP S/4HANA, bulk transportation extension for SAP Agricultural Contract Management",https://help.sap.com/docs/SAP_S_4HANA_bulk_transportation_extension_for_SAP_Agricultural_Contract_Management
"SAP S/4HANA, supply chain integration add-on for SAP Integrated Business Planning",https://help.sap.com/docs/SAP_S_4HANA_SUPPLYCHAIN_INTEGRATION_ADDON_FOR_SAP_INTEGRATED_BUSINESS_PLANNING
UI Data Protection Logging for SAP S/4HANA,https://help.sap.com/docs/UI_DATA_PROTECTION_LOGGING_FOR_S4HANA
UI Data Protection Masking for SAP S/4HANA,https://help.sap.com/docs/UI_DATA_PROTECTION_MASKING_FOR_S4HANA
msg.PMQ Overview,https://help.sap.com/docs/MSG.PMQ_FOR_S4HANA
SAP Advanced Financial Closing,https://help.sap.com/docs/AFC
SAP Enterprise Contract Assembly,https://help.sap.com/docs/PI_LCA
SAP Intelligent Product Design,https://help.sap.com/docs/PLM_CP
SAP Project and Resource Management,https://help.sap.com/docs/PPRM_OD
SAP S/4HANA Cloud Public Edition,https://help.sap.com/docs/SAP_S4HANA_CLOUD
SAP S/4HANA Cloud SDK,https://help.sap.com/docs/SAP_S4HANA_CLOUD_SDK
SAP S/4HANA Cloud for Customer Payments,https://help.sap.com/docs/SAP_S4HANA_Cloud_for_Customer_Payments
SAP S/4HANA Cloud for Data Enrichment,https://help.sap.com/docs/SAP_S_4HANA_CLOUD_FOR_DATA_ENRICHMENT
SAP S/4HANA Cloud for credit integration,https://help.sap.com/docs/SAP_S4HANA_FINANCE_CLOUD_FOR_CREDIT_INTEGRATION
SAP S/4HANA Cloud for credit integration,https://help.sap.com/docs/FinanceOperationsCloud
SAP S/4HANA Cloud Private Edition,https://help.sap.com/docs/SAP_S4HANA_CLOUD_PE
SAP S/4HANA Supply Chain for secondary distribution,https://help.sap.com/docs/SAP_S4HANA_Supply_Chain_for_secondary_distribution
SAP S/4HANA Supply Chain for secondary distribution,https://help.sap.com/docs/SAP_S4HANA_Supply_Chain_for_secondary_distribution
"SAP S/4HANA Supply Chain for transportation management, localization for Russia",https://help.sap.com/docs/SAP_S4HANA_SUPPLY_CHAIN_FOR_TRANSPORTATION_MANAGEMENT_LOCALIZATION_FOR_RUSSIA
SAP S/4HANA Utilities Master Data Updates Option for Germany,https://help.sap.com/docs/MASTER_DATA_UPDATES_FOR_GERMANY
SAP S/4HANA Utilities extensions for meter-to-cash processes by PROLOGA,https://help.sap.com/docs/SAP_S4H_UTILITIES_EXTENSIONS_FOR_METERTOCASH_PROCESSES_BY_PROLOGA
SAP S/4HANA Utilities for German Billing Enhancements,https://help.sap.com/docs/BILLING_ENHANCMENTS_OF_GERMAN_ENERGY
SAP S/4HANA Utilities for Intelligent Metering of German Energy,https://help.sap.com/docs/INTELLIGENT_METERING_OF_GERMAN_ENERGY
"SAP S/4HANA, currency changeover add-on",https://help.sap.com/docs/S4_CURRENCY_CHANGEOVER
"SAP S/4HANA, excise tax management by Vistex",https://help.sap.com/docs/SAP_S4HANA_ETM_BY_VISTEX
SAP Ruum,https://help.sap.com/docs/RUUM
SAP Ruum,https://help.sap.com/docs/RUUM
SAPSetup,https://help.sap.com/docs/SAPSETUP
SAPUI5,https://help.sap.com/docs/SAPUI5
SAPUI5 Flexibility,https://help.sap.com/docs/UI5_FLEXIBILITY
UI5 Flexibility for Key Users,https://help.sap.com/docs/UI5_FLEXIBILITY_KEY_USER
SAP Grower Management for Perishables by Vistex,https://help.sap.com/docs/SAP_GROWER_MANAGEMENT_FOR_PERISHABLES_BY_VISTEX
SAP Grower Management for Perishables by Vistex for SAP S/4HANA,https://help.sap.com/docs/SAP_GROWER_MANAGEMENT_FOR_PERISHABLES_BY_VISTEX_FOR_SAP_S4_HANA
BOM Analysis,https://help.sap.com/docs/SCMCSBOM
Capable to Confirm,https://help.sap.com/docs/SCMCSCTC
Capacity Master Data Monitor,https://help.sap.com/docs/SCMCSCMM
Capacity Requirement Planning Cockpit,https://help.sap.com/docs/SCMCSCRP
Change Document Monitor,https://help.sap.com/docs/SCMCSCDM
Comprehensive Functions,https://help.sap.com/docs/SCMCSMCF
Cross-Plant ATP Check,https://help.sap.com/docs/SCMCSCPA
Cross-Plant Planning,https://help.sap.com/docs/SCMCSCPP
Customized Exception Messages,https://help.sap.com/docs/SCMCSCEM
Customized Lot Sizing and Scrap Calculation,https://help.sap.com/docs/SCMCSCLS
Customized MRP Type,https://help.sap.com/docs/SCMCSCMT
Data Check & Maintenance Cockpit,https://help.sap.com/docs/SCMCSDCM
Dynamic ATP Check,https://help.sap.com/docs/SCMCSDAC
Dynamic Safety Stock and Buffer Consideration,https://help.sap.com/docs/SCMCSDSS
Enhanced Material Master View,https://help.sap.com/docs/SCMCSMEH
Every Part Every Interval,https://help.sap.com/docs/SCMCSEPEI
Ex Works External Supplier,https://help.sap.com/docs/SCMCSEXE
Ex Works Internal Stock Transfer,https://help.sap.com/docs/SCMCSEXI
"Forecasting, Monitoring and Optimization Cockpit",https://help.sap.com/docs/SCMCSFMO
Inbound Monitor,https://help.sap.com/docs/SCMCSIBM
Inventory Controlling Cockpit,https://help.sap.com/docs/SCMCSIOC
Kanban Monitor,https://help.sap.com/docs/SCMCSKBM
Lean Manufacturing Planning and Control,https://help.sap.com/docs/SCMCSLMPC
MRP Exception Monitor,https://help.sap.com/docs/SCMCSERM
MRP Monitor,https://help.sap.com/docs/SCMCSMRP
MRP Simulation Cockpit,https://help.sap.com/docs/SCMCSMSI
Multi-Planning Calendar,https://help.sap.com/docs/SCMCSMPC
Production Controlling Cockpit,https://help.sap.com/docs/SCMCSMLM
Purchasing Monitor,https://help.sap.com/docs/scmcsprm
Purchasing Monitor,https://help.sap.com/docs/SCMCSPRM
Replenishment Lead Time Monitor,https://help.sap.com/docs/SCMCSRLT
SCM Consulting Solutions,https://help.sap.com/docs/SCMCSALL
Safety Stock and Buffer Simulation,https://help.sap.com/docs/SCMCSSSS
Sales and Distribution Monitor,https://help.sap.com/docs/SCMCSSDM
Service Level Monitor,https://help.sap.com/docs/SCMCSSLC
Simulation Lot Size,https://help.sap.com/docs/SCMCSSLS
